This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"CWHC","VANCOUVER (A",-123.1200,49.3000,2,"ASOS","298"
"CWIT","ST. CLOTHILD",-73.6800,45.1700,77,"ASOS","330"
"CWIZ","L'ACADIE",-73.3500,45.3000,108,"ASOS","335"
"CWJI","ASSINIBOIA A",-105.9300,49.7300,175,"ASOS","342"
"CWJO","JONQUIERE(AU",-71.2200,48.4200,133,"ASOS","345"
"CWKO","ROCKGLEN (MA",-105.9800,49.1700,359,"ASOS","362"
"CWMQ","MAPLECREEK (",-109.4700,49.9000,767,"ASOS","397"
"CWMZ","WESTERN ISL",-80.3700,45.0300,191,"ASOS","405"
"CWNB","S.E. SHOAL (",-82.4700,41.8300,195,"ASOS","406"
"CWNC","COBOURG (MAR",-78.1700,43.9500,155,"ASOS","407"
"CWNH","RIVIERE DU L",-69.5500,47.8000,111,"ASOS","410"
"CWNQ","NICOLET (AUT",-72.6500,46.2200,103,"ASOS","418"
"CWPC","PORT COLBORN",-79.2500,42.8700,279,"ASOS","438"
"CWPK","PARENT (MARS",-74.6200,47.9200,32,"ASOS","445"
"CWPO","PILOT MOUND",-98.9000,49.2000,74,"ASOS","447"
"CWQC","PORT ALBERNI",-124.8300,49.2500,25,"ASOS","455"
"CWSK","SQUAMISH (AU",-123.1700,49.7800,83,"ASOS","499"
"CWSS","ST. STEPHEN",-67.2500,45.2000,26,"ASOS","505"
"CWTY","TROIS RIVIER",-72.5200,46.3500,195,"ASOS","524"
"CWUY","ROUYN",-79.0333,48.2500,318,"ASOS","535"
"CWVN","VAL MARIE SE",-107.5800,49.0700,785,"ASOS","545"
"CWVP","CYPRESS HILL",-109.5200,49.6500,292,"ASOS","547"
"CWWF","WEYBURN (AUT",-103.8000,49.7000,129,"ASOS","558"
"CWWX","COVE ISLAND",-81.7300,45.3300,140,"ASOS","569"
"CWZA","AGASSIZ (AUT",-121.7700,49.2500,38,"ASOS","593"
"CXLT","LATERRIERE",-71.1300,48.3000,163,"ASOS","658"
"CYAM","SAULT STE MA",-84.5200,46.4800,192,"ASOS","712"
"CYBG","BAGOTVILLE(C",-71.0000,48.3300,107,"ASOS","720"
"CYBR","BRANDON AIRP",-99.9500,49.9200,78,"ASOS","724"
"CYEN","ESTEVAN AIRP",-102.9700,49.2200,131,"ASOS","754"
"CYFC","FREDERICTON",-66.5300,45.8700,97,"ASOS","759"
"CYGK","KINGSTON ARP",-76.6000,44.2200,178,"ASOS","766"
"CYGQ","GERALDTON AI",-86.9300,49.7800,80,"ASOS","770"
"CYHD","DRYDEN AIRPO",-92.7500,49.8300,57,"ASOS","778"
"CYHE","HOPE AIRPORT",-121.4800,49.3700,134,"ASOS","779"
"CYHU","SAINT HUBERT",-73.4200,45.5200,119,"ASOS","784"
"CYKZ","TORONTO BUTT",-79.3700,43.8700,159,"ASOS","802"
"CYMT","CHIBOUGAMAU-",-74.5300,49.7700,57,"ASOS","819"
"CYOW","OTTAWA INTL",-75.6700,45.3200,147,"ASOS","831"
"CYPQ","PETERBOROUGH",-78.3700,44.2300,82,"ASOS","841"
"CYQG","WINDSOR AIRP",-82.9700,42.2700,227,"ASOS","852"
"CYQK","KENORA AIRPO",-94.3700,49.7800,181,"ASOS","855"
"CYQQ","COMOX (CAN-M",-124.9000,49.7200,187,"ASOS","858"
"CYQT","THUNDER BAY",-89.3200,48.3700,37,"ASOS","860"
"CYRJ","ROBERVAL AIR",-72.2700,48.5200,167,"ASOS","869"
"CYSB","SUDBURY AIRP",-80.8000,46.6200,98,"ASOS","875"
"CYSC","SHERBROOKE A",-71.6800,45.4300,45,"ASOS","876"
"CYSL","SAINT LEONAR",-67.8300,47.1500,241,"ASOS","881"
"CYTR","TRENTON (CAN",-77.5300,44.1200,105,"ASOS","894"
"CYTS","TIMMINS AIRP",-81.3700,48.5700,79,"ASOS","895"
"CYUL","MONTREAL/DOR",-73.7500,45.4700,205,"ASOS","902"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,90,"ASOS","908"
"CYVO","VAL D'OR AIR",-77.7800,48.0700,83,"ASOS","911"
"CYVR","VANCOUVER IN",-123.1700,49.1800,164,"ASOS","914"
"CYVV","WIARTON AIRP",-81.1000,44.7500,106,"ASOS","916"
"CYWG","WINNIPEG INT",-97.2300,49.9000,129,"ASOS","918"
"CYXC","CRANBROOK AI",-115.7800,49.6000,292,"ASOS","926"
"CYXU","LONDON AIRPO",-81.1500,43.0300,101,"ASOS","938"
"CYXX","ABBOTSFORD A",-122.3700,49.0300,58,"ASOS","939"
"CYYB","NORTH BAY AI",-79.4300,46.3500,109,"ASOS","942"
"CYYF","PENTICTON AI",-119.6000,49.4700,404,"ASOS","946"
"CYYJ","VICTORIA INT",-123.4300,48.6500,108,"ASOS","949"
"CYYU","KAPUSKASING",-82.4700,49.4200,88,"ASOS","955"
"CYYY","MONT JOLI AI",-68.2200,48.6000,185,"ASOS","957"
"CYYZ","TORONTO/PEAR",-79.6300,43.6700,201,"ASOS","958"
"CYZE","GORE BAY AIR",-82.5700,45.8800,84,"ASOS","959"
"CZPC","PINCHER CREE",-114.0000,49.5200,145,"ASOS","993"
"K1V4","ST. JOHNSBUR",-72.0194,44.4194,212,"ASOS","2320"
"K40B","CLAYTON LAKE",-69.5300,46.6200,314,"ASOS","2442"
"K53D","GLENWOOD",-95.3833,45.6500,423,"ASOS","2507"
"K9V9","CHAMBERLAIN",-99.3183,43.7667,516,"ASOS","2657"
"KABE","ALLENTOWN-BE",-75.4492,40.6508,120,"ASOS","2664"
"KABI","ABILENE MUNI",-99.6817,32.4103,545,"ASOS","2666"
"KABQ","ALBUQUERQUE",-106.6147,35.0417,1631,"ASOS","2667"
"KABY","ALBANY MUNIC",-84.1944,31.5356,60,"ASOS","2670"
"KACT","WACO-MADISON",-97.2278,31.6172,157,"ASOS","2675"
"KACV","ARCATA/EUREK",-124.1086,40.9781,66,"ASOS","2676"
"KACY","ATLANTIC CIT",-74.5867,39.4647,23,"ASOS","2677"
"KADW","ANDREWS AFB",-76.8700,38.8200,86,"ASOS","2685"
"KAEL","ALBERT LEA (",-93.3700,43.6800,383,"ASOS","2688"
"KAFJ","WASHINGTON (",-80.2800,40.1300,361,"ASOS","2691"
"KAFW","FORT WORTH/A",-97.3181,32.9733,220,"ASOS","2695"
"KAGC","PITTSBURGH/A",-79.9217,40.3547,382,"ASOS","2696"
"KAGS","AUGUSTA/BUSH",-81.9633,33.3644,44,"ASOS","2698"
"KAHN","ATHENS MUNIC",-83.3281,33.9508,246,"ASOS","2699"
"KAIT","AITKIN NDB(A",-93.6800,46.5500,367,"ASOS","2705"
"KAKO","AKRON/WASHIN",-103.2144,40.1744,1431,"ASOS","2710"
"KALB","ALBANY COUNT",-73.7989,42.7467,86,"ASOS","2714"
"KALI","ALICE INTL A",-98.0269,27.7411,54,"ASOS","2715"
"KALO","WATERLOO MUN",-92.4011,42.5544,266,"ASOS","2719"
"KALS","ALAMOSA MUNI",-105.8614,37.4389,2297,"ASOS","2720"
"KALW","WALLA WALLA",-118.2842,46.0950,367,"ASOS","2721"
"KAMA","AMARILLO ARP",-101.7172,35.2200,1099,"ASOS","2723"
"KANB","ANNISTON/CAL",-85.8475,33.5906,186,"ASOS","2728"
"KAND","ANDERSON CO",-82.7097,34.4978,238,"ASOS","2729"
"KANJ","SAULT STE MA",-84.3572,46.4794,210,"ASOS","2731"
"KAOO","ALTOONA/BLAI",-78.3169,40.3000,458,"ASOS","2735"
"KAPA","DENVER/CENTE",-104.8483,39.5639,1793,"ASOS","2736"
"KAPF","NAPLES MUNIC",-81.7700,26.1500,3,"ASOS","2738"
"KAPN","ALPENA CO. R",-83.5644,45.0717,210,"ASOS","2740"
"KART","WATERTOWN IN",-76.0217,43.9919,99,"ASOS","2755"
"KAST","ASTORIA/CLAT",-123.8825,46.1569,3,"ASOS","2763"
"KATL","ATLANTA INTL",-84.4422,33.6297,312,"ASOS","2766"
"KATT","AUSTIN CITY",-97.7000,30.3000,189,"ASOS","2768"
"KAUB","AUBURN UNIVE",-85.5000,32.6000,198,"ASOS","2772"
"KAUG","AUGUSTA STAT",-69.7972,44.3206,107,"ASOS","2774"
"KAUM","AUSTIN MUNI",-92.9300,43.6700,375,"ASOS","2776"
"KAUO","AUBURN-OPELI",-85.4300,32.6200,236,"ASOS","2778"
"KAUW","WAUSAU MUNIC",-89.6267,44.9286,366,"ASOS","2780"
"KAVL","ASHEVILLE MU",-82.5375,35.4319,660,"ASOS","2783"
"KAVP","WILKES-BARRE",-75.7267,41.3389,293,"ASOS","2784"
"KAXN","ALEXANDRIA/C",-95.3942,45.8686,434,"ASOS","2793"
"KAYS","WAYCROSS/WAR",-82.4000,31.2500,46,"ASOS","2798"
"KBAB","BEALE AFB/MA",-121.4300,39.1300,34,"ASOS","2802"
"KBAD","BARKSDALE AF",-93.6700,32.5000,51,"ASOS","2804"
"KBDL","HARTFORD/BRA",-72.6825,41.9381,53,"ASOS","2824"
"KBFD","BRADFORD REG",-78.6358,41.7986,653,"ASOS","2832"
"KBFF","SCOTTSBLUFF/",-103.5858,41.8669,1208,"ASOS","2833"
"KBFI","SEATTLE/BOEI",-122.3136,47.5458,5,"ASOS","2834"
"KBFL","BAKERSFIELD/",-119.0567,35.4336,155,"ASOS","2835"
"KBFW","SILVER BAY",-91.4000,47.2000,331,"ASOS","2838"
"KBGM","BINGHAMTON/B",-75.9814,42.2078,496,"ASOS","2842"
"KBGR","BANGOR INTL",-68.8186,44.7972,58,"ASOS","2843"
"KBHB","BAR HARBOR (",-68.3700,44.4500,26,"ASOS","2844"
"KBHM","BIRMINGHAM M",-86.7450,33.5656,196,"ASOS","2846"
"KBID","BLOCK ISLAND",-71.5800,41.1700,33,"ASOS","2848"
"KBIL","BILLINGS/LOG",-108.5422,45.8069,1112,"ASOS","2854"
"KBIS","BISMARCK MUN",-100.7572,46.7825,511,"ASOS","2855"
"KBIX","KEESLER AFB/",-88.9200,30.4200,10,"ASOS","2858"
"KBJI","BEMIDJI MUNI",-94.9300,47.5000,420,"ASOS","2860"
"KBKE","BAKER MUNICI",-117.8092,44.8372,1028,"ASOS","2865"
"KBKF","BUCKLEY ANGB",-104.7581,39.7100,1726,"ASOS","2866"
"KBKW","BECKLEY MEMO",-81.1247,37.7950,763,"ASOS","2872"
"KBKX","BROOKINGS (A",-96.8200,44.3000,502,"ASOS","2873"
"KBLF","BLUEFIELD/ME",-81.2078,37.2958,871,"ASOS","2874"
"KBLH","BLYTHE AIRPO",-114.7169,33.6192,121,"ASOS","2875"
"KBLI","BELLINGHAM I",-122.5392,48.7994,48,"ASOS","2876"
"KBLM","BELMAR-FARMD",-74.1300,40.1800,48,"ASOS","2877"
"KBLU","BLUE CANYON",-120.7081,39.2761,1610,"ASOS","2878"
"KBLV","SCOTT AFB/BE",-89.8500,38.5500,138,"ASOS","2879"
"KBNA","NASHVILLE ME",-86.6892,36.1189,182,"ASOS","2886"
"KBNO","BURNS MUNI (",-118.9564,43.5950,1263,"ASOS","2888"
"KBOI","BOISE MUNICI",-116.2406,43.5667,871,"ASOS","2891"
"KBOS","BOSTON/LOGAN",-71.0106,42.3606,6,"ASOS","2893"
"KBPT","BEAUMONT/POR",-94.0208,29.9508,5,"ASOS","2901"
"KBRL","BURLINGTON M",-91.1253,40.7728,212,"ASOS","2906"
"KBRO","BROWNSVILLE",-97.4231,25.9142,7,"ASOS","2907"
"KBTP","BUTLER CO. (",-79.9500,40.7800,380,"ASOS","2914"
"KBTR","BATON ROUGE/",-91.1469,30.5372,21,"ASOS","2915"
"KBTV","BURLINGTON I",-73.1503,44.4681,101,"ASOS","2917"
"KBUF","BUFFALO INTL",-78.7358,42.9408,220,"ASOS","2918"
"KBUR","BURBANK/GLEN",-118.3647,34.1997,236,"ASOS","2920"
"KBVX","BATESVILLE (",-91.6500,35.7300,141,"ASOS","2930"
"KBWG","BOWLING GREE",-86.4239,37.9642,166,"ASOS","2933"
"KBWI","BALTIMORE/WA",-76.6833,39.1667,44,"ASOS","2934"
"KBZN","BOZEMAN/GALL",-111.1608,45.7881,1364,"ASOS","2942"
"KCAE","COLUMBIA MET",-81.1181,33.9419,71,"ASOS","2953"
"KCAG","CRAIG-MOFFAT",-107.5236,40.4933,1888,"ASOS","2954"
"KCAK","AKRON-CANTON",-81.4425,40.9181,374,"ASOS","2955"
"KCAO","CLAYTON MUNI",-103.1531,36.4483,1513,"ASOS","2956"
"KCBG","CAMBRIDGE MU",-93.2700,45.5700,287,"ASOS","2961"
"KCBM","COLUMBUS AFB",-88.4500,33.6500,67,"ASOS","2963"
"KCDC","CEDAR CITY M",-113.0967,37.7067,1715,"ASOS","2971"
"KCDD","CRANE LAKE (",-92.4836,48.2664,341,"ASOS","2972"
"KCDS","CHILDRESS MU",-100.2833,34.4275,595,"ASOS","2977"
"KCEC","CRESCENT CIT",-124.2367,41.7803,17,"ASOS","2980"
"KCEF","CHICOPEE/WES",-72.5300,42.2000,75,"ASOS","2981"
"KCGI","CAPE GIRARDE",-89.5783,37.2256,104,"ASOS","2992"
"KCGZ","CASA GRANDA",-111.7700,32.9500,446,"ASOS","2995"
"KCHA","CHATTANOOGA/",-85.2000,35.0333,207,"ASOS","2996"
"KCHS","CHARLESTOWN",-80.0406,32.8989,14,"ASOS","3003"
"KCID","CEDAR RAPIDS",-91.7239,41.8828,263,"ASOS","3005"
"KCIU","CHIPPEWA INT",-84.4700,46.2500,244,"ASOS","3008"
"KCKL","CENTREVILLE",-87.2500,32.9000,140,"ASOS","3013"
"KCKN","CROOKSTON MU",-96.6200,47.8500,273,"ASOS","3015"
"KCLE","CLEVELAND/HO",-81.8528,41.4050,241,"ASOS","3018"
"KCLL","COLLEGE STAT",-96.3617,30.5822,97,"ASOS","3021"
"KCLT","CHARLOTTE/DO",-80.9486,35.2133,228,"ASOS","3024"
"KCMA","CAMARILLO (A",-119.0800,34.2200,23,"ASOS","3026"
"KCMH","PORT COLUMBU",-82.8764,39.9950,248,"ASOS","3027"
"KCMX","HOUGHTON CO.",-88.4889,47.1683,334,"ASOS","3031"
"KCNK","CONCORDIA(AW",-97.6506,39.5514,453,"ASOS","3035"
"KCNM","CARLSBAD/CAV",-104.2633,32.3375,1004,"ASOS","3036"
"KCOD","CODY MUNI (A",-109.0200,44.5200,1553,"ASOS","3042"
"KCOE","COEUR D'ALEN",-116.8200,47.7700,707,"ASOS","3043"
"KCOF","PATRICK AFB/",-80.6000,28.2300,3,"ASOS","3044"
"KCON","CONCORD MUNI",-71.5011,43.1953,105,"ASOS","3047"
"KCOQ","CLOQUET (AWO",-92.5000,46.7000,390,"ASOS","3048"
"KCOS","COLORADO SPR",-104.7108,38.8158,1881,"ASOS","3049"
"KCOU","COLUMBIA REG",-92.2183,38.8169,271,"ASOS","3051"
"KCPR","CASPER/NATRO",-106.4731,42.8975,1630,"ASOS","3054"
"KCRG","JACKSONVILLE",-81.5147,30.3361,12,"ASOS","3067"
"KCRP","CORPUS CHRIS",-97.5128,27.7731,13,"ASOS","3069"
"KCRW","CHARLESTON/K",-81.5914,38.3794,299,"ASOS","3073"
"KCSG","COLUMBUS MET",-84.9422,32.5161,121,"ASOS","3074"
"KCSV","CROSSVILLE M",-85.0850,35.9514,573,"ASOS","3078"
"KCTB","CUT BANK (AW",-112.3761,48.6083,1175,"ASOS","3079"
"KCTY","CROSS CITY (",-83.1053,29.5500,12,"ASOS","3083"
"KCUT","CUSTER (RAMO",-103.6114,43.7331,1711,"ASOS","3088"
"KCVG","CINCINNATI/C",-84.6717,39.0431,273,"ASOS","3090"
"KCVN","CLOVIS MUNI",-103.0800,34.4300,1284,"ASOS","3092"
"KCVO","CORVALLIS MU",-123.2800,44.5000,75,"ASOS","3093"
"KCVS","CANNON AFB/C",-103.3200,34.3800,1309,"ASOS","3094"
"KCWI","CLINTON MUNI",-90.3300,41.8300,216,"ASOS","3099"
"KCYS","CHEYENNE/WAR",-104.8069,41.1578,1876,"ASOS","3106"
"KDAA","FORT BELVOIR",-77.1800,38.7200,21,"ASOS","3124"
"KDAB","DAYTONA BEAC",-81.0600,29.1772,10,"ASOS","3125"
"KDAG","BARSTOW-DAGG",-116.7867,34.8536,587,"ASOS","3126"
"KDAL","DALLAS/LOVE",-96.8556,32.8525,148,"ASOS","3127"
"KDAY","DAYTON/JAMES",-84.2186,39.9061,307,"ASOS","3131"
"KDCA","WASHINGTON/N",-77.0342,38.8483,4,"ASOS","3134"
"KDDC","DODGE CITY(A",-99.9697,37.7728,790,"ASOS","3137"
"KDEC","DECATUR AIRP",-88.8656,39.8344,208,"ASOS","3139"
"KDET","DETROIT CITY",-83.0100,42.4092,191,"ASOS","3144"
"KDFW","DALLAS/FT WO",-97.0219,32.8969,183,"ASOS","3147"
"KDHT","DALHART MUNI",-102.5472,36.0233,1216,"ASOS","3151"
"KDIK","DICKINSON MU",-102.8019,46.7972,790,"ASOS","3153"
"KDLF","LAUGHLIN AFB",-100.4667,29.1167,294,"ASOS","3159"
"KDLH","DULUTH INTL",-92.2261,46.8428,435,"ASOS","3160"
"KDMA","DAVIS-MONTHA",-110.8800,32.1700,824,"ASOS","3165"
"KDNR","DENVER / STA",-104.8667,39.7833,1626,"ASOS","3174"
"KDOV","DOVER AFB",-75.4700,39.1300,9,"ASOS","3177"
"KDPA","W. CHICAGO/D",-88.2511,41.8964,231,"ASOS","3178"
"KDRA","MERCURY/DESE",-116.0278,36.6206,1007,"ASOS","3182"
"KDRT","DEL RIO INTL",-100.9236,29.3747,304,"ASOS","3187"
"KDSM","DES MOINES I",-93.6661,41.5378,291,"ASOS","3188"
"KDTL","DETROIT LAKE",-95.8800,46.8300,426,"ASOS","3190"
"KDTW","DETROIT METR",-83.3308,42.2314,194,"ASOS","3194"
"KDUG","DOUGLAS BISB",-109.6036,31.4692,1266,"ASOS","3198"
"KDUJ","DU BOIS (AWO",-78.9000,41.1800,554,"ASOS","3200"
"KDVL","DEVILS LAKE(",-98.9200,48.1200,443,"ASOS","3203"
"KDYS","DYESS AFB/AB",-99.8569,32.4200,545,"ASOS","3214"
"KEAR","KEARNEY MUNI",-99.0000,40.7300,649,"ASOS","3229"
"KEAT","WENATCHEE/PA",-120.2069,47.3989,381,"ASOS","3230"
"KEAU","EAU CLAIRE C",-91.4850,44.8653,277,"ASOS","3231"
"KEDW","EDWARDS AFB",-117.8800,34.9000,702,"ASOS","3242"
"KEEN","KEENE/DILLAN",-72.2700,42.9000,149,"ASOS","3244"
"KEFD","HOUSTON/ELLI",-95.1700,29.6000,10,"ASOS","3249"
"KEGE","EAGLE CO. RE",-106.9200,39.6500,1993,"ASOS","3253"
"KEHA","ELKHART (AWO",-101.9000,37.0000,1099,"ASOS","3256"
"KEHR","HENDERSON CI",-87.6800,37.8200,117,"ASOS","3259"
"KEKO","ELKO",-115.7917,40.8250,1568,"ASOS","3266"
"KELD","EL DORADO/GO",-92.8133,33.2208,84,"ASOS","3268"
"KELM","ELMIRA/CORNI",-76.9028,42.1564,291,"ASOS","3270"
"KELO","ELY MUNI (AW",-91.8300,47.8200,443,"ASOS","3272"
"KELP","EL PASO INTL",-106.3758,31.8111,1206,"ASOS","3273"
"KEND","VANCE AFB/EN",-97.9200,36.3300,398,"ASOS","3280"
"KENV","WENDOVER (AU",-114.0300,40.7300,1292,"ASOS","3282"
"KERI","ERIE INTL AI",-80.1825,42.0800,223,"ASOS","3291"
"KESC","ESCANABA (AW",-87.0300,45.7500,187,"ASOS","3294"
"KEUG","EUGENE/MAHLO",-123.2144,44.1333,111,"ASOS","3303"
"KEUL","CALDWELL",-116.6300,43.6300,740,"ASOS","3304"
"KEVM","EVELETH MUNI",-92.5000,47.4000,421,"ASOS","3306"
"KEVV","EVANSVILLE R",-87.5203,38.0431,127,"ASOS","3307"
"KEWK","NEWTON (AWOS",-97.2800,38.0500,467,"ASOS","3310"
"KEWN","NEW BERN/CRA",-77.0472,35.0675,5,"ASOS","3311"
"KEWR","NEWARK INTL",-74.1694,40.6825,5,"ASOS","3312"
"KEYW","KEY WEST INT",-81.7536,24.5536,1,"ASOS","3317"
"KFAR","FARGO/HECTOR",-96.8111,46.9253,274,"ASOS","3341"
"KFAT","FRESNO AIR T",-119.7194,36.7800,101,"ASOS","3342"
"KFBG","FORT BRAGG/S",-78.9300,35.1300,74,"ASOS","3344"
"KFBL","FARIBAULT MU",-93.3200,44.3300,322,"ASOS","3345"
"KFDY","FINDLAY(AWOS",-83.6686,41.0136,248,"ASOS","3356"
"KFFO","WRIGHT-PATER",-84.0500,39.8300,251,"ASOS","3363"
"KFKL","FRANKLIN(AWO",-79.8700,41.3800,469,"ASOS","3376"
"KFLG","FLAGSTAFF (A",-111.6722,35.1403,2137,"ASOS","3380"
"KFLL","FT LAUDERDAL",-80.1525,26.0681,3,"ASOS","3381"
"KFLO","FLORENCE REG",-79.7308,34.1878,45,"ASOS","3382"
"KFMH","OTIS ANGB",-70.5200,41.6500,40,"ASOS","3386"
"KFMN","FARMINGTON R",-108.2292,36.7436,1677,"ASOS","3387"
"KFMY","FORT MYERS/P",-81.8625,26.5842,5,"ASOS","3388"
"KFNL","FORT COLLINS",-105.0200,40.4500,1529,"ASOS","3390"
"KFNT","FLINT/BISHOP",-83.7494,42.9667,238,"ASOS","3391"
"KFOD","FORT DODGE (",-94.1800,42.5500,355,"ASOS","3393"
"KFOE","TOPEKA/FORBE",-95.6506,38.9414,329,"ASOS","3394"
"KFRI","FT RILEY/MAR",-96.7700,39.0500,325,"ASOS","3402"
"KFRM","FAIRMONT MUN",-94.4200,43.6500,354,"ASOS","3403"
"KFSD","SIOUX FALLS/",-96.7536,43.5769,435,"ASOS","3404"
"KFSI","FORT SILL",-98.4000,34.6500,362,"ASOS","3406"
"KFSM","FORT SMITH M",-94.3650,35.3336,142,"ASOS","3408"
"KFTK","FORT KNOX/GO",-85.9700,37.9000,230,"ASOS","3413"
"KFTW","FORT WORTH/M",-97.3642,32.8253,216,"ASOS","3415"
"KFTY","ATLANTA/FULT",-84.5244,33.7775,256,"ASOS","3416"
"KFWA","FORT WAYNE/B",-85.1953,40.9783,248,"ASOS","3420"
"KFYV","FAYETTEVILLE",-94.1678,36.0103,381,"ASOS","3428"
"KGAD","GADSDEN MUNI",-86.0800,33.9700,173,"ASOS","3432"
"KGAG","GAGE/SHATTUC",-99.7689,36.2967,677,"ASOS","3434"
"KGBD","GREAT BEND (",-98.8700,38.3500,575,"ASOS","3437"
"KGCC","GILLETTE (AM",-105.5419,44.3394,1330,"ASOS","3440"
"KGCK","GARDEN CITY",-100.7244,37.9275,881,"ASOS","3442"
"KGDV","GLENDIVE(AWO",-104.8000,47.1300,749,"ASOS","3448"
"KGEG","SPOKANE INTL",-117.5278,47.6214,723,"ASOS","3450"
"KGFA","MALMSTROM AF",-111.1800,47.5000,1075,"ASOS","3455"
"KGFK","GRAND FORKS",-97.1825,47.9481,257,"ASOS","3456"
"KGFL","GLEN FALLS/W",-73.6106,43.3411,100,"ASOS","3457"
"KGGW","GLASGOW INTL",-106.6214,48.2139,699,"ASOS","3462"
"KGJT","GRAND JUNCTI",-108.5386,39.1339,1481,"ASOS","3466"
"KGLD","GOODLAND/REN",-101.6931,39.3675,1114,"ASOS","3470"
"KGNR","GREENVILLE (",-69.5800,45.4700,316,"ASOS","3482"
"KGPI","KALISPELL/GL",-114.2636,48.3042,906,"ASOS","3489"
"KGPZ","GRAND RAPIDS",-93.5200,47.2200,413,"ASOS","3492"
"KGRB","GREEN BAY/ST",-88.1367,44.4794,211,"ASOS","3493"
"KGRF","FORT LEWIS/G",-122.5800,47.0800,92,"ASOS","3495"
