This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"OMAW","OMAK",-119.5761,48.4025,376,"AGRIMET","58"
"ONTO","ONTARIO",-117.0153,43.9778,689,"AGRIMET","59"
"PARO","PARKDALE",-121.6167,45.5444,451,"AGRIMET","60"
"PCYO","PRAIRIE CITY",-118.6278,44.4408,1144,"AGRIMET","61"
"PICI","PICABO",-114.1658,43.3117,1494,"AGRIMET","62"
"PMAI","PARMA",-116.9333,43.8000,703,"AGRIMET","63"
"PNGO","PINEGROVE",-121.5056,45.6500,189,"AGRIMET","64"
"POBO","POWELL BUTTE",-120.9497,44.2483,975,"AGRIMET","65"
"RDBM","ROUNDBUTTE",-114.2806,47.5394,927,"AGRIMET","66"
"RPTI","RUPERT",-113.8381,42.5950,1266,"AGRIMET","67"
"RXGI","REXBURG",-111.7667,43.8500,1486,"AGRIMET","69"
"SBMW","SEVEN BAYS M",-118.3411,47.8553,418,"AGRIMET","70"
"SIGM","ST. IGNATIUS",-114.0981,47.3133,896,"AGRIMET","71"
"SILW","SILCOTT ISLA",-117.1847,46.4186,251,"AGRIMET","72"
"TWFI","TWIN FALLS (",-114.3453,42.5461,1195,"AGRIMET","73"
"WRDO","WORDEN",-121.7869,42.0169,1244,"AGRIMET","74"
"CWAF","ILE ROUGE(MA",-69.5500,48.0800,41,"ASOS","171"
"CWAJ","ERIEAU (MAPS",-81.9000,42.2500,76,"ASOS","174"
"CWBE","KILLARNEY (M",-81.4800,45.9700,196,"ASOS","184"
"CWBZ","ST ANICET",-74.2800,45.1200,23,"ASOS","199"
"CWCI","CARIBOU ISL",-85.8300,47.3300,187,"ASOS","205"
"CWCO","COLLINGWOOD",-80.2200,44.5000,180,"ASOS","210"
"CWCU","BARRIE (MARS",-79.7800,44.3800,295,"ASOS","214"
"CWDD","BELLE RIVER",-82.7000,42.3000,184,"ASOS","221"
"CWDT","CHUTE DES PA",-71.2500,49.9000,399,"ASOS","235"
"CWDV","UPSALA (MARS",-90.4700,49.0300,17,"ASOS","237"
"CWEE","CHAMOUCHOUAN",-73.3500,49.2800,9,"ASOS","242"
"CWEH","EASTEND CYPR",-108.9800,49.4300,1078,"ASOS","245"
"CWER","ILE D'ORLEAN",-70.8200,47.0000,5,"ASOS","254"
"CWEW","L'ASSOMPTION",-73.4300,45.8200,21,"ASOS","259"
"CWEZ","SATURNA ISL",-123.0500,48.7800,7,"ASOS","261"
"CWFJ","CARDSTON (AU",-113.2800,49.2000,94,"ASOS","267"
"CWFQ","FRELIGHSBURG",-72.8300,45.0500,152,"ASOS","272"
"CWGB","BALLENAS IL",-124.1700,49.3500,62,"ASOS","279"
"CWGD","GODERICH (AU",-81.7200,43.7700,46,"ASOS","280"
"CWGH","GRENADIER IS",-75.8500,44.4200,82,"ASOS","282"
"CWGL","LAGOON CITY",-79.2200,44.5300,221,"ASOS","284"
"CWGM","WATERTON PAR",-113.8000,49.1400,128,"ASOS","285"
"CWGQ","ROQUEMAURE",-79.4500,48.6300,269,"ASOS","288"
"CWGT","SISTERS IL A",-124.4300,49.4800,74,"ASOS","290"
"CWGW","SPARWOOD (AU",-114.9000,49.7500,35,"ASOS","293"
"CWHM","VARENNES",-73.3800,45.7200,33,"ASOS","303"
"CWHQ","DESCHAMBAULT",-71.9500,46.6800,55,"ASOS","307"
"CWHV","BEAUCEVILLE",-70.7800,46.2000,23,"ASOS","311"
"CWHY","MONT-ORFORD",-72.2500,45.3200,27,"ASOS","313"
"CWIS","CHARLEVOIX (",-70.6300,47.2800,23,"ASOS","329"
"CWIT","ST. CLOTHILD",-73.6800,45.1700,27,"ASOS","330"
"CWIX","MISTOOK (AUT",-71.7200,48.7700,18,"ASOS","333"
"CWIY","ST LEONARD A",-67.8200,47.1500,49,"ASOS","334"
"CWIZ","L'ACADIE",-73.3500,45.3000,37,"ASOS","335"
"CWJB","STE FOY/U LA",-71.2700,47.3000,23,"ASOS","337"
"CWJI","ASSINIBOIA A",-105.9300,49.7300,24,"ASOS","342"
"CWJR","CRESTON (AUT",-116.5000,49.0800,646,"ASOS","347"
"CWJT","ST JOVITE (A",-74.5300,46.0700,20,"ASOS","348"
"CWKH","MALAHAT (AUT",-123.5800,48.5800,366,"ASOS","358"
"CWLM","VICTORIA (AU",-123.3200,48.4200,70,"ASOS","377"
"CWLS","MOUNT FOREST",-80.7500,43.9800,415,"ASOS","381"
"CWMJ","MANIWAKI",-76.0000,46.2800,23,"ASOS","393"
"CWMM","P. MEADOWS C",-122.6800,49.2000,13,"ASOS","394"
"CWMQ","MAPLECREEK (",-109.4700,49.9000,767,"ASOS","397"
"CWNK","CARMAN/UNIV_",-98.0300,49.5000,17,"ASOS","413"
"CWNM","NELSON (AUTO",-117.3000,49.5000,25,"ASOS","415"
"CWNQ","NICOLET (AUT",-72.6500,46.2200,32,"ASOS","418"
"CWOD","NORMANDIN",-72.5500,48.8300,137,"ASOS","427"
"CWOE","ONEFOUR (AUT",-110.4700,49.1200,35,"ASOS","428"
"CWPB","BEAUSOLEIL I",-79.8700,44.8500,12,"ASOS","437"
"CWPD","PARC DES LAU",-71.2300,47.5700,20,"ASOS","439"
"CWPF","ESQUIMALT ME",-123.4300,48.4300,27,"ASOS","441"
"CWPK","PARENT (MARS",-74.6200,47.9200,20,"ASOS","445"
"CWPO","PILOT MOUND",-98.9000,49.2000,17,"ASOS","447"
"CWPQ","MONTREAL-EST",-73.5500,45.6300,50,"ASOS","448"
"CWQH","LENNOXVILLE",-71.8200,45.3700,29,"ASOS","459"
"CWQO","ILE BICQUETT",-68.8933,48.4156,39,"ASOS","464"
"CWQP","POINT PETRE",-77.1500,43.8300,45,"ASOS","465"
"CWQV","PUINTE CLAVE",-70.1200,48.2700,36,"ASOS","469"
"CWRC","BARRAGE ANGL",-79.2300,47.5500,30,"ASOS","474"
"CWRK","BANCROFT AUT",-77.8700,45.0700,14,"ASOS","479"
"CWRT","CROWSNEST",-114.4800,49.6300,63,"ASOS","485"
"CWRY","MILK RIVER",-112.0500,49.1300,46,"ASOS","490"
"CWSG","CAP CHAT (MA",-66.7300,49.0800,45,"ASOS","496"
"CWSK","SQUAMISH (AU",-123.1700,49.7800,14,"ASOS","499"
"CWSP","SHERINGHAM A",-123.9200,48.3800,58,"ASOS","502"
"CWSS","ST. STEPHEN",-67.2500,45.2000,26,"ASOS","505"
"CWST","LA POCATIERE",-70.0300,47.3500,37,"ASOS","506"
"CWTA","MC TAVISH (A",-73.5800,45.5000,56,"ASOS","511"
"CWTG","POINTE DES M",-67.3800,49.3200,41,"ASOS","517"
"CWTN","CAP TOURMENT",-70.8000,47.0700,33,"ASOS","520"
"CWTY","TROIS RIVIER",-72.5200,46.3500,34,"ASOS","524"
"CWUS","SUMMERLAND (",-119.6500,49.5700,57,"ASOS","530"
"CWUX","LA BAIE",-70.9300,48.3000,27,"ASOS","534"
"CWVP","CYPRESS HILL",-109.5200,49.6500,55,"ASOS","547"
"CWVQ","STE ANNE DE",-73.9300,45.4300,32,"ASOS","548"
"CWVV","VIC. HARTLAN",-123.4700,48.5300,38,"ASOS","551"
"CWVY","VILLEROY RAD",-71.9300,46.4300,22,"ASOS","552"
"CWWA","W VANCOUVER",-123.1800,49.3500,27,"ASOS","554"
"CWWB","BURLINGTON P",-79.8000,43.3000,78,"ASOS","555"
"CWWF","WEYBURN (AUT",-103.8000,49.7000,16,"ASOS","558"
"CWWK","WHITE ROCK A",-122.7800,49.0200,15,"ASOS","559"
"CWWZ","PORT WELLER",-79.2200,43.2500,55,"ASOS","570"
"CWXC","ONATCHIWAY",-71.0300,48.8800,24,"ASOS","572"
"CWXL","BOW ISLAND",-111.4500,49.6300,52,"ASOS","576"
"CWYJ","VICTORIA UNI",-123.3000,48.4500,38,"ASOS","587"
"CWYY","OSOYOOS (AUT",-119.4300,49.0300,283,"ASOS","592"
"CWZA","AGASSIZ (AUT",-121.7700,49.2500,53,"ASOS","593"
"CWZS","AMQUI",-87.4300,48.4700,29,"ASOS","602"
"CXBO","BEAUPORT",-71.2000,46.8400,39,"ASOS","615"
"CXCA","CAMERON_FALL",-88.3500,49.1500,20,"ASOS","619"
"CXCY","CYPRUS_LAKE",-81.5300,45.2300,5,"ASOS","625"
"CXDI","DELHI_CS",-80.5500,42.8700,28,"ASOS","628"
"CXET","EGBERT",-79.7800,44.2300,17,"ASOS","635"
"CXHA","HARROW",-82.9000,42.0300,51,"ASOS","641"
"CXHF","HIGH FALLS C",-75.6500,45.8300,25,"ASOS","643"
"CXHM","HAMILTON",-79.9000,43.2800,29,"ASOS","645"
"CXKE","KEMPTVILLE",-75.6300,45.0000,21,"ASOS","651"
"CXMD","MORDEN",-98.1200,49.2200,25,"ASOS","660"
"CXSH","SHAWINIGAN",-72.5800,46.5800,27,"ASOS","685"
"CXWN","WINNIPEG_THE",-97.1300,49.8800,34,"ASOS","702"
"CYAM","SAULT STE MA",-84.5200,46.4800,192,"ASOS","712"
"CYBC","BAIE COMEAU",-68.2000,49.1300,29,"ASOS","718"
"CYBG","BAGOTVILLE(C",-71.0000,48.3300,17,"ASOS","720"
"CYBN","BORDEN",-79.9300,44.2700,20,"ASOS","723"
"CYBR","BRANDON AIRP",-99.9500,49.9200,15,"ASOS","724"
"CYEN","ESTEVAN AIRP",-102.9700,49.2200,16,"ASOS","754"
"CYFC","FREDERICTON",-66.5300,45.8700,30,"ASOS","759"
"CYGQ","GERALDTON AI",-86.9300,49.7800,17,"ASOS","770"
"CYHE","HOPE AIRPORT",-121.4800,49.3700,50,"ASOS","779"
"CYHM","HAMILTON AIR",-79.9300,43.1700,23,"ASOS","783"
"CYHU","SAINT HUBERT",-73.4200,45.5200,24,"ASOS","784"
"CYKF","WATERLOO WEL",-80.3800,43.4700,18,"ASOS","795"
"CYKZ","TORONTO BUTT",-79.3700,43.8700,39,"ASOS","802"
"CYMT","CHIBOUGAMAU-",-74.5300,49.7700,15,"ASOS","819"
"CYMX","MONTREAL/MIR",-74.0300,45.6800,26,"ASOS","821"
"CYNM","MATAGAMI AIR",-77.8200,49.7700,16,"ASOS","826"
"CYOW","OTTAWA INTL",-75.6700,45.3200,28,"ASOS","831"
"CYOY","VALCARTIER A",-71.5000,46.9000,25,"ASOS","832"
"CYPQ","PETERBOROUGH",-78.3700,44.2300,23,"ASOS","841"
"CYQB","QUEBEC AIRPO",-71.3800,46.8000,23,"ASOS","849"
"CYQG","WINDSOR AIRP",-82.9700,42.2700,48,"ASOS","852"
"CYQK","KENORA AIRPO",-94.3700,49.7800,20,"ASOS","855"
"CYQL","LETHBRIDGE A",-112.8000,49.6300,98,"ASOS","856"
"CYQQ","COMOX (CAN-M",-124.9000,49.7200,22,"ASOS","858"
"CYQT","THUNDER BAY",-89.3200,48.3700,23,"ASOS","860"
"CYRJ","ROBERVAL AIR",-72.2700,48.5200,27,"ASOS","869"
"CYSB","SUDBURY AIRP",-80.8000,46.6200,18,"ASOS","875"
"CYSC","SHERBROOKE A",-71.6800,45.4300,27,"ASOS","876"
"CYTR","TRENTON (CAN",-77.5300,44.1200,34,"ASOS","894"
"CYTS","TIMMINS AIRP",-81.3700,48.5700,19,"ASOS","895"
"CYTZ","TORONTO IL A",-79.4000,43.6300,57,"ASOS","896"
"CYUL","MONTREAL/DOR",-73.7500,45.4700,38,"ASOS","902"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,20,"ASOS","908"
"CYVO","VAL D'OR AIR",-77.7800,48.0700,14,"ASOS","911"
"CYVR","VANCOUVER IN",-123.1700,49.1800,27,"ASOS","914"
"CYVV","WIARTON AIRP",-81.1000,44.7500,35,"ASOS","916"
"CYWG","WINNIPEG INT",-97.2300,49.9000,19,"ASOS","918"
"CYXC","CRANBROOK AI",-115.7800,49.6000,25,"ASOS","926"
"CYXU","LONDON AIRPO",-81.1500,43.0300,31,"ASOS","938"
"CYXX","ABBOTSFORD A",-122.3700,49.0300,58,"ASOS","939"
"CYYB","NORTH BAY AI",-79.4300,46.3500,18,"ASOS","942"
"CYYF","PENTICTON AI",-119.6000,49.4700,72,"ASOS","946"
"CYYJ","VICTORIA INT",-123.4300,48.6500,26,"ASOS","949"
"CYYU","KAPUSKASING",-82.4700,49.4200,15,"ASOS","955"
"CYYY","MONT JOLI AI",-68.2200,48.6000,38,"ASOS","957"
"CYYZ","TORONTO/PEAR",-79.6300,43.6700,42,"ASOS","958"
"CYZE","GORE BAY AIR",-82.5700,45.8800,24,"ASOS","959"
"CZPC","PINCHER CREE",-114.0000,49.5200,91,"ASOS","993"
"K11R","BRENHAM_MUNI",-96.3742,30.2189,94,"ASOS","2273"
"K12N","ANDOVER/AERO",-74.7367,41.0089,177,"ASOS","2276"
"K1F0","ARDMORE DOWN",-97.1225,34.1469,257,"ASOS","2300"
"K1H2","EFFINGHAM",-88.5333,39.0706,179,"ASOS","2304"
"K1V4","ST. JOHNSBUR",-72.0194,44.4194,212,"ASOS","2320"
"K2WX","BUFFALO (AMO",-103.5464,45.6044,915,"ASOS","2382"
"K3A6","NEWHALL",-118.5700,34.3700,427,"ASOS","2408"
"K3R1","BAY CITY, BA",-95.8500,28.9667,14,"ASOS","2429"
"K3T5","LA GRANGE/FA",-96.9500,29.9081,99,"ASOS","2437"
"K40B","CLAYTON LAKE",-69.5300,46.6200,314,"ASOS","2442"
"K40J","PERRY-FOLEY",-83.5736,30.0719,13,"ASOS","2444"
"K6R6","DRYDEN",-102.2131,30.0481,707,"ASOS","2552"
"K6V3","RICHLANDS, T",-81.7981,37.0636,808,"ASOS","2555"
"K87Q","PT PIEDRAS(C",-121.2847,35.6656,17,"ASOS","2599"
"K8D3","SISSETON MUN",-96.9914,45.6689,354,"ASOS","2607"
"K9V9","CHAMBERLAIN",-99.3183,43.7667,516,"ASOS","2657"
"KAAA","LINCOLN/LOGA",-89.3350,40.1586,182,"ASOS","2660"
"KAAF","APALACHICOLA",-85.0247,29.7269,6,"ASOS","2661"
"KAAO","COLONEL JAME",-97.2189,37.7497,432,"ASOS","2662"
"KABE","ALLENTOWN-BE",-75.4492,40.6508,120,"ASOS","2664"
"KABI","ABILENE MUNI",-99.6817,32.4103,545,"ASOS","2666"
"KABQ","ALBUQUERQUE",-106.6147,35.0417,1631,"ASOS","2667"
"KABR","ABERDEEN REG",-98.4131,45.4433,396,"ASOS","2668"
"KABY","ALBANY MUNIC",-84.1944,31.5356,60,"ASOS","2670"
"KACB","BELLAIRE",-85.1983,44.9883,190,"ASOS","2671"
"KACK","NANTUCKET ME",-70.0597,41.2539,14,"ASOS","2672"
"KACQ","WASECA MUNI",-93.5531,44.0733,343,"ASOS","2674"
"KACT","WACO-MADISON",-97.2278,31.6172,157,"ASOS","2675"
"KACV","ARCATA/EUREK",-124.1086,40.9781,66,"ASOS","2676"
"KACY","ATLANTIC CIT",-74.5867,39.4647,23,"ASOS","2677"
"KADC","WADENA_MUNIC",-95.2117,46.4467,418,"ASOS","2678"
"KADG","LENAWEE COUN",-84.0794,41.8678,244,"ASOS","2679"
"KADH","ADA_MUNICIPA",-96.6714,34.8044,310,"ASOS","2680"
"KADW","ANDREWS AFB",-76.8700,38.8200,86,"ASOS","2685"
"KAEG","ALBUQUERQUE/",-106.7950,35.1450,1779,"ASOS","2686"
"KAEL","ALBERT LEA (",-93.3700,43.6800,383,"ASOS","2688"
"KAEX","ALEXANDRIA I",-92.5586,31.3347,27,"ASOS","2689"
"KAFN","JAFFREY MUNI",-72.0006,42.8058,317,"ASOS","2693"
"KAFW","FORT WORTH/A",-97.3181,32.9733,220,"ASOS","2695"
"KAGC","PITTSBURGH/A",-79.9217,40.3547,382,"ASOS","2696"
"KAGS","AUGUSTA/BUSH",-81.9633,33.3644,44,"ASOS","2698"
"KAHN","ATHENS MUNIC",-83.3281,33.9508,246,"ASOS","2699"
"KAIA","ALLIANCE MUN",-102.8000,42.0572,1197,"ASOS","2700"
"KAIG","ANTIGO",-89.1400,45.0300,464,"ASOS","2702"
"KAIT","AITKIN NDB(A",-93.6800,46.5500,367,"ASOS","2705"
"KAIZ","KAISER MEM (",-92.5500,38.1000,265,"ASOS","2706"
"KAKO","AKRON/WASHIN",-103.2144,40.1744,1431,"ASOS","2710"
"KAKQ","WAKEFIELD (N",-77.0011,36.9814,34,"ASOS","2711"
"KAKR","AKRON FULTON",-81.4642,41.0375,325,"ASOS","2712"
"KALB","ALBANY COUNT",-73.7989,42.7467,86,"ASOS","2714"
"KALI","ALICE INTL A",-98.0269,27.7411,54,"ASOS","2715"
"KALM","ALAMOGORDO-W",-105.9800,32.8300,1279,"ASOS","2717"
"KALO","WATERLOO MUN",-92.4011,42.5544,266,"ASOS","2719"
"KALS","ALAMOSA MUNI",-105.8614,37.4389,2297,"ASOS","2720"
"KALW","WALLA WALLA",-118.2842,46.0950,367,"ASOS","2721"
"KAMA","AMARILLO ARP",-101.7172,35.2200,1099,"ASOS","2723"
"KAMG","ALMA/BACON C",-82.5067,31.5361,61,"ASOS","2724"
"KAMN","ALMA",-84.6878,43.3219,229,"ASOS","2725"
"KAMW","AMES MUNICIP",-93.6189,41.9906,288,"ASOS","2726"
"KANB","ANNISTON/CAL",-85.8475,33.5906,186,"ASOS","2728"
"KAND","ANDERSON CO",-82.7097,34.4978,238,"ASOS","2729"
"KANE","MINNEAPOLIS/",-93.2200,45.1500,278,"ASOS","2730"
"KANJ","SAULT STE MA",-84.3572,46.4794,210,"ASOS","2731"
"KANW","AINSWORTH MU",-100.0000,42.5800,789,"ASOS","2733"
"KAOH","LIMA",-84.0214,40.7081,297,"ASOS","2734"
"KAOO","ALTOONA/BLAI",-78.3169,40.3000,458,"ASOS","2735"
"KAPA","DENVER/CENTE",-104.8483,39.5639,1793,"ASOS","2736"
"KAPF","NAPLES MUNIC",-81.7700,26.1500,3,"ASOS","2738"
"KAPN","ALPENA CO. R",-83.5644,45.0717,210,"ASOS","2740"
"KAQP","APPLETON MUN",-96.0042,45.2275,310,"ASOS","2744"
"KAQR","ATOKA MUNI A",-96.1481,34.3983,180,"ASOS","2746"
"KAQW","NORTH ADAMS",-73.1703,42.6972,199,"ASOS","2748"
"KARA","NEW IBERIA/A",-91.8844,30.0289,7,"ASOS","2749"
"KARB","ANN ARBOR MU",-83.7400,42.2239,255,"ASOS","2750"
"KARL","ARLINGTON (W",-106.2100,41.7100,2194,"ASOS","2752"
"KARR","AURORA MUNIC",-88.4814,41.7700,215,"ASOS","2754"
"KART","WATERTOWN IN",-76.0217,43.9919,99,"ASOS","2755"
"KARV","MINOCQUA/WOO",-89.7300,45.9300,496,"ASOS","2756"
"KASD","SLIDELL",-89.8208,30.3450,9,"ASOS","2758"
"KASE","ASPEN/SARDY",-106.8694,39.2289,2382,"ASOS","2759"
"KASJ","AHOSKIE/TRI-",-77.1708,36.2975,21,"ASOS","2762"
"KAST","ASTORIA/CLAT",-123.8825,46.1569,3,"ASOS","2763"
"KASX","ASHLAND/KENN",-90.9183,46.5497,251,"ASOS","2765"
"KATL","ATLANTA INTL",-84.4422,33.6297,312,"ASOS","2766"
"KATT","AUSTIN CITY",-97.7000,30.3000,189,"ASOS","2768"
"KATW","APPLETON/OUT",-88.5200,44.2500,280,"ASOS","2769"
"KATY","WATERTOWN MU",-97.1494,44.9047,532,"ASOS","2771"
"KAUG","AUGUSTA STAT",-69.7972,44.3206,107,"ASOS","2774"
"KAUH","AURORA",-97.9944,40.8939,550,"ASOS","2775"
"KAUM","AUSTIN MUNI",-92.9300,43.6700,375,"ASOS","2776"
"KAUN","AUBURN, AUBU",-121.0667,38.9500,467,"ASOS","2777"
"KAUO","AUBURN-OPELI",-85.4300,32.6200,236,"ASOS","2778"
"KAUS","AUSTIN-BERGS",-97.6700,30.1944,165,"ASOS","2779"
"KAUW","WAUSAU MUNIC",-89.6267,44.9286,366,"ASOS","2780"
"KAVC","SOUTH HILL/M",-78.0542,36.6886,135,"ASOS","2781"
"KAVL","ASHEVILLE MU",-82.5375,35.4319,660,"ASOS","2783"
"KAVP","WILKES-BARRE",-75.7267,41.3389,293,"ASOS","2784"
"KAVX","AVALON/CATAL",-118.4158,33.4050,488,"ASOS","2785"
"KAWO","ARLINGTON MU",-122.1700,48.1700,42,"ASOS","2790"
"KAXN","ALEXANDRIA/C",-95.3942,45.8686,434,"ASOS","2793"
"KAYS","WAYCROSS/WAR",-82.4000,31.2500,46,"ASOS","2798"
"KAZO","KALAMAZOO IN",-85.5464,42.2292,266,"ASOS","2800"
"KBAF","WESTFIELD/BA",-72.7128,42.1597,82,"ASOS","2805"
"KBAX","BAD AXE",-82.9856,43.7808,233,"ASOS","2808"
"KBBB","BENSON MUNI",-95.6500,45.3200,317,"ASOS","2810"
"KBBW","BROKEN BOW M",-99.6500,41.4300,776,"ASOS","2815"
"KBCB","VIRGINIA TEC",-80.4200,37.2200,650,"ASOS","2816"
"KBCE","BRYCE CANYON",-112.1456,37.7064,2312,"ASOS","2817"
"KBDE","BAUDETTE INT",-94.6122,48.7267,330,"ASOS","2821"
"KBDL","HARTFORD/BRA",-72.6825,41.9381,53,"ASOS","2824"
"KBDR","BRIDGEPORT/S",-73.1289,41.1583,3,"ASOS","2826"
"KBED","HANSCOM FLD/",-71.2944,42.4683,40,"ASOS","2829"
"KBEH","BENTON HARBO",-86.4283,42.1286,196,"ASOS","2830"
"KBFD","BRADFORD REG",-78.6358,41.7986,653,"ASOS","2832"
"KBFF","SCOTTSBLUFF/",-103.5858,41.8669,1208,"ASOS","2833"
"KBFI","SEATTLE/BOEI",-122.3136,47.5458,5,"ASOS","2834"
"KBFL","BAKERSFIELD/",-119.0567,35.4336,155,"ASOS","2835"
"KBFM","MOBILE DOWNT",-88.0633,30.6139,7,"ASOS","2836"
"KBFU","BELLE FOURCH",-105.4400,43.9300,1432,"ASOS","2837"
"KBFW","SILVER BAY",-91.4000,47.2000,331,"ASOS","2838"
"KBGD","BORGER/HUTCH",-101.3950,35.6950,931,"ASOS","2839"
"KBGE","BAINBRIDGE/D",-84.6400,30.9700,43,"ASOS","2840"
"KBGM","BINGHAMTON/B",-75.9814,42.2078,496,"ASOS","2842"
"KBGR","BANGOR INTL",-68.8186,44.7972,58,"ASOS","2843"
"KBHB","BAR HARBOR (",-68.3700,44.4500,26,"ASOS","2844"
"KBHK","BAKER",-104.2575,46.3478,905,"ASOS","2845"
"KBHM","BIRMINGHAM M",-86.7450,33.5656,196,"ASOS","2846"
"KBIH","BISHOP AIRPO",-118.3581,37.3711,1256,"ASOS","2852"
"KBIL","BILLINGS/LOG",-108.5422,45.8069,1112,"ASOS","2854"
"KBIS","BISMARCK MUN",-100.7572,46.7825,511,"ASOS","2855"
"KBIT","BITTER CREEK",-108.5800,41.6400,2176,"ASOS","2856"
"KBIV","TULIP CITY A",-86.0967,42.7461,209,"ASOS","2857"
"KBJI","BEMIDJI MUNI",-94.9300,47.5000,420,"ASOS","2860"
"KBJJ","WOOSTER/WAYN",-81.8867,40.8731,346,"ASOS","2861"
"KBKE","BAKER MUNICI",-117.8092,44.8372,1028,"ASOS","2865"
"KBKF","BUCKLEY ANGB",-104.7581,39.7100,1726,"ASOS","2866"
"KBKL","CLEVELAND/BU",-81.6689,41.5256,178,"ASOS","2867"
"KBKV","BROOKSVILLE",-82.4544,28.4736,23,"ASOS","2871"
"KBKW","BECKLEY MEMO",-81.1247,37.7950,763,"ASOS","2872"
"KBKX","BROOKINGS (A",-96.8200,44.3000,502,"ASOS","2873"
"KBLF","BLUEFIELD/ME",-81.2078,37.2958,871,"ASOS","2874"
"KBLI","BELLINGHAM I",-122.5392,48.7994,48,"ASOS","2876"
"KBLM","BELMAR-FARMD",-74.1300,40.1800,48,"ASOS","2877"
